state,longitude,latitude,scientific_name,count
Georgia,-84.4,33.7,Liquidambar styraciflua,14
Georgia,-84.4,33.7,Platanus acerifolia,13
Georgia,-84.4,33.7,Prunus,130
Georgia,-84.4,33.7,Pyrus calleryana,3
Georgia,-84.4,33.7,Tilia cordata,1
Georgia,-84.4,33.8,Others,13163
Georgia,-84.4,33.8,Acer platanoides,3
Georgia,-84.4,33.8,Acer rubrum,562
Georgia,-84.4,33.8,Fraxinus pennsylvanica,54
Georgia,-84.4,33.8,Gleditsia triacanthos,8
Georgia,-84.4,33.8,Lagerstroemia indica,692
Georgia,-84.4,33.8,Liquidambar styraciflua,29
Georgia,-84.4,33.8,Platanus acerifolia,8
Georgia,-84.4,33.8,Prunus,87
Georgia,-84.4,33.8,Tilia cordata,3
Georgia,-84.4,33.9,Others,533
Georgia,-84.4,33.9,Acer rubrum,20
Georgia,-84.4,33.9,Fraxinus pennsylvanica,3
Georgia,-84.4,33.9,Lagerstroemia indica,1
Georgia,-84.4,33.9,Prunus,10
Georgia,-84.4,34.0,Others,1
Georgia,-84.3,33.5,Prunus,1
Georgia,-84.3,33.7,Others,1425
Georgia,-84.3,33.7,Acer platanoides,1
Georgia,-84.3,33.7,Acer rubrum,51
Georgia,-84.3,33.7,Fraxinus pennsylvanica,3
Georgia,-84.3,33.7,Lagerstroemia indica,93
Georgia,-84.3,33.8,Others,6140
Georgia,-84.3,33.8,Acer rubrum,238
Georgia,-84.3,33.8,Fraxinus pennsylvanica,32
Georgia,-84.3,33.8,Gleditsia triacanthos,4
Georgia,-84.3,33.8,Lagerstroemia indica,185
Georgia,-84.3,33.8,Liquidambar styraciflua,2
Georgia,-84.3,33.8,Prunus,16
Georgia,-84.3,33.8,Tilia cordata,2
Georgia,-84.3,33.9,Others,1490
Georgia,-84.3,33.9,Acer rubrum,59
Georgia,-84.3,33.9,Gleditsia triacanthos,5
Georgia,-84.3,33.9,Lagerstroemia indica,6
Georgia,-84.3,33.9,Liquidambar styraciflua,2
Georgia,-84.3,33.9,Prunus,2
Georgia,-84.3,34.0,Acer rubrum,6
Georgia,-84.3,34.0,Others,41
Georgia,-84.2,33.7,Acer rubrum,2
Georgia,-84.2,33.7,Others,14
Georgia,-84.2,33.7,Fraxinus pennsylvanica,3
Georgia,-84.2,33.8,Acer rubrum,4
Georgia,-84.2,33.8,Others,254
Georgia,-84.2,33.8,Lagerstroemia indica,11
Georgia,-84.2,33.8,Prunus,36
Hawaii,-158.0,21.4,Others,43
Hawaii,-157.9,21.3,Others,1362
Hawaii,-157.9,21.4,Others,1
Hawaii,-157.8,21.3,Others,6218
Hawaii,-157.8,21.3,Gleditsia triacanthos,3
Hawaii,-157.8,21.3,Lagerstroemia indica,3
Hawaii,-157.8,21.4,Others,2961
Hawaii,-157.8,21.4,Gleditsia triacanthos,3
Hawaii,-157.8,21.4,Lagerstroemia indica,158
Hawaii,-157.7,21.4,Others,4388
Hawaii,-157.7,21.4,Gleditsia triacanthos,5
Iowa,-94.7,41.5,Acer platanoides,2
Iowa,-94.7,41.5,Others,24
Iowa,-94.7,41.5,Fraxinus pennsylvanica,4
Iowa,-94.7,41.5,Gleditsia triacanthos,2
Iowa,-94.7,41.5,Tilia cordata,1
Iowa,-94.7,41.9,Others,361
Iowa,-94.7,41.9,Acer platanoides,88
Iowa,-94.7,41.9,Acer rubrum,9
Iowa,-94.7,41.9,Fraxinus pennsylvanica,159
Iowa,-94.7,41.9,Gleditsia triacanthos,19
Iowa,-94.7,41.9,Tilia cordata,34
Iowa,-94.6,41.5,Others,207
Iowa,-94.6,41.5,Acer platanoides,25
Iowa,-94.6,41.5,Fraxinus pennsylvanica,49
Iowa,-94.6,41.5,Gleditsia triacanthos,2
Iowa,-94.6,41.5,Tilia cordata,3
Iowa,-94.6,41.8,Acer platanoides,1
Iowa,-94.6,41.8,Others,5
Iowa,-94.6,41.8,Fraxinus pennsylvanica,2
Iowa,-94.6,41.8,Gleditsia triacanthos,1
Iowa,-94.6,41.9,Acer platanoides,8
Iowa,-94.6,41.9,Others,34
Iowa,-94.6,41.9,Fraxinus pennsylvanica,11
Iowa,-94.6,41.9,Gleditsia triacanthos,2
Iowa,-94.5,41.7,Acer platanoides,20
Iowa,-94.5,41.7,Acer rubrum,3
Iowa,-94.5,41.7,Others,158
Iowa,-94.5,41.7,Fraxinus pennsylvanica,38
Iowa,-94.5,41.7,Gleditsia triacanthos,2
Iowa,-94.5,41.7,Tilia cordata,7
Iowa,-94.4,41.7,Others,136
Iowa,-94.4,41.7,Acer platanoides,21
Iowa,-94.4,41.7,Acer rubrum,14
Iowa,-94.4,41.7,Fraxinus pennsylvanica,45
Iowa,-94.4,41.7,Tilia cordata,3
Iowa,-94.3,41.5,Acer platanoides,50
Iowa,-94.3,41.5,Acer rubrum,13
Iowa,-94.3,41.5,Others,267
Iowa,-94.3,41.5,Fraxinus pennsylvanica,94
Iowa,-94.3,41.5,Gleditsia triacanthos,18
Iowa,-94.3,41.5,Tilia cordata,6
Iowa,-94.2,41.5,Others,151
Iowa,-94.2,41.5,Acer platanoides,11
Iowa,-94.2,41.5,Acer rubrum,8
Iowa,-94.2,41.5,Fraxinus pennsylvanica,11
Iowa,-94.2,41.5,Gleditsia triacanthos,9
Iowa,-94.2,41.5,Pyrus calleryana,1
Iowa,-94.2,41.5,Tilia cordata,2
Iowa,-94.2,41.6,Others,111
Iowa,-94.2,41.6,Acer platanoides,5
Iowa,-94.2,41.6,Acer rubrum,6
Iowa,-94.2,41.6,Fraxinus pennsylvanica,15
Iowa,-94.2,41.6,Gleditsia triacanthos,7
Iowa,-94.2,41.6,Tilia cordata,1
Iowa,-94.1,41.5,Others,432
Iowa,-94.1,41.5,Acer platanoides,25
Iowa,-94.1,41.5,Acer rubrum,35
Iowa,-94.1,41.5,Fraxinus pennsylvanica,54
Iowa,-94.1,41.5,Gleditsia triacanthos,2
Iowa,-94.1,41.5,Prunus,1
Iowa,-94.1,41.5,Tilia cordata,1
Iowa,-94.0,41.5,Others,189
Iowa,-94.0,41.5,Acer platanoides,5
Iowa,-94.0,41.5,Fraxinus pennsylvanica,12
Iowa,-94.0,41.5,Gleditsia triacanthos,1
Iowa,-94.0,41.5,Tilia cordata,1
Iowa,-94.0,41.6,Others,375
Iowa,-94.0,41.6,Acer platanoides,37
Iowa,-94.0,41.6,Acer rubrum,7
Iowa,-94.0,41.6,Fraxinus pennsylvanica,97
Iowa,-94.0,41.6,Gleditsia triacanthos,12
Iowa,-94.0,41.6,Prunus,2
Iowa,-94.0,41.6,Tilia cordata,14
Iowa,-94.0,41.7,Others,528
Iowa,-94.0,41.7,Acer platanoides,83
Iowa,-94.0,41.7,Acer rubrum,25
Iowa,-94.0,41.7,Fraxinus pennsylvanica,148
Iowa,-94.0,41.7,Gleditsia triacanthos,15
Iowa,-94.0,41.7,Liquidambar styraciflua,2
Iowa,-94.0,41.7,Prunus,1
Iowa,-94.0,41.7,Tilia cordata,17
Iowa,-94.0,41.8,Others,6
Iowa,-94.0,41.8,Acer platanoides,1
Iowa,-94.0,41.8,Fraxinus pennsylvanica,6
Iowa,-94.0,41.9,Others,92
Iowa,-94.0,41.9,Acer platanoides,4
Iowa,-94.0,41.9,Fraxinus pennsylvanica,43
Iowa,-94.0,41.9,Gleditsia triacanthos,6
Iowa,-93.9,41.6,Others,956
Iowa,-93.9,41.6,Acer platanoides,19
Iowa,-93.9,41.6,Acer rubrum,6
Iowa,-93.9,41.6,Fraxinus pennsylvanica,165
Iowa,-93.9,41.6,Gleditsia triacanthos,100
Iowa,-93.9,41.6,Tilia cordata,41
Iowa,-93.9,41.8,Others,6
Iowa,-93.9,41.8,Gleditsia triacanthos,1
Iowa,-93.9,41.9,Others,338
Iowa,-93.9,41.9,Acer platanoides,81
Iowa,-93.9,41.9,Acer rubrum,5
Iowa,-93.9,41.9,Fraxinus pennsylvanica,49
Iowa,-93.9,41.9,Gleditsia triacanthos,14
Iowa,-93.9,41.9,Prunus,1
Iowa,-93.9,41.9,Pyrus calleryana,1
Iowa,-93.9,41.9,Tilia cordata,12
Iowa,-93.8,41.6,Others,438
Iowa,-93.8,41.6,Acer platanoides,21
Iowa,-93.8,41.6,Acer rubrum,43
Iowa,-93.8,41.6,Fraxinus pennsylvanica,53
Iowa,-93.8,41.6,Gleditsia triacanthos,3
Iowa,-93.8,41.6,Prunus,20
Iowa,-93.8,41.6,Tilia cordata,81
Iowa,-93.8,41.8,Others,151
Iowa,-93.8,41.8,Acer platanoides,12
Iowa,-93.8,41.8,Acer rubrum,6
Iowa,-93.8,41.8,Fraxinus pennsylvanica,46
Iowa,-93.8,41.8,Tilia cordata,2
Iowa,-93.7,41.6,Others,304
Iowa,-93.7,41.6,Acer platanoides,6
Iowa,-93.7,41.6,Acer rubrum,1
Iowa,-93.7,41.6,Fraxinus pennsylvanica,39
Iowa,-93.7,41.6,Gleditsia triacanthos,22
Iowa,-93.7,41.6,Prunus,1
Iowa,-93.7,41.6,Pyrus calleryana,5
Iowa,-93.7,41.6,Tilia cordata,1
Iowa,-93.7,41.8,Acer platanoides,4
Iowa,-93.7,41.8,Acer rubrum,9
Iowa,-93.7,41.8,Others,93
Iowa,-93.7,41.8,Fraxinus pennsylvanica,12
Iowa,-93.6,41.6,Others,23
Iowa,-93.5,41.5,Others,481
Iowa,-93.5,41.5,Acer platanoides,8
Iowa,-93.5,41.5,Acer rubrum,13
Iowa,-93.5,41.5,Gleditsia triacanthos,8
Iowa,-93.5,41.5,Pyrus calleryana,3
Iowa,-93.5,41.5,Tilia cordata,8
Iowa,-93.5,41.6,Others,1270
Iowa,-93.5,41.6,Acer platanoides,19
Iowa,-93.5,41.6,Acer rubrum,30
Iowa,-93.5,41.6,Fraxinus pennsylvanica,44
Iowa,-93.5,41.6,Gleditsia triacanthos,19
Iowa,-93.5,41.6,Liquidambar styraciflua,3
Iowa,-93.5,41.6,Prunus,1
Iowa,-93.5,41.6,Pyrus calleryana,11
Iowa,-93.5,41.6,Tilia cordata,7
Iowa,-93.5,41.7,Others,268
Iowa,-93.5,41.7,Acer platanoides,11
Iowa,-93.5,41.7,Acer rubrum,12
Iowa,-93.5,41.7,Fraxinus pennsylvanica,24
Iowa,-93.5,41.7,Gleditsia triacanthos,6
Iowa,-93.5,41.7,Tilia cordata,4
Iowa,-93.5,41.8,Others,94
Iowa,-93.5,41.8,Acer platanoides,4
Iowa,-93.5,41.8,Fraxinus pennsylvanica,17
Iowa,-93.4,41.3,Others,299
Iowa,-93.4,41.3,Acer platanoides,18
Iowa,-93.4,41.3,Acer rubrum,7
Iowa,-93.4,41.3,Tilia cordata,2
Iowa,-93.4,41.5,Others,66
Iowa,-93.4,41.5,Acer platanoides,4
Iowa,-93.4,41.5,Acer rubrum,7
Iowa,-93.4,41.5,Fraxinus pennsylvanica,12
Iowa,-93.4,41.5,Tilia cordata,1
Iowa,-93.4,41.7,Others,333
Iowa,-93.4,41.7,Acer platanoides,22
Iowa,-93.4,41.7,Acer rubrum,15
Iowa,-93.4,41.7,Fraxinus pennsylvanica,42
Iowa,-93.4,41.7,Gleditsia triacanthos,4
Iowa,-93.4,41.7,Tilia cordata,8
Iowa,-93.3,41.7,Others,80
Iowa,-93.3,41.7,Gleditsia triacanthos,4
Iowa,-93.2,41.6,Others,275
Iowa,-93.2,41.6,Acer platanoides,16
Iowa,-93.2,41.6,Acer rubrum,14
Iowa,-93.2,41.6,Gleditsia triacanthos,5
Iowa,-93.2,41.6,Prunus,2
Iowa,-93.2,41.7,Others,170
Iowa,-93.2,41.7,Acer platanoides,6
Iowa,-93.2,41.7,Acer rubrum,6
Iowa,-93.2,41.7,Gleditsia triacanthos,9
Iowa,-93.2,41.7,Tilia cordata,2
Iowa,-93.2,41.8,Acer rubrum,4
Iowa,-93.2,41.8,Others,166
Iowa,-93.1,41.5,Others,342
Iowa,-93.1,41.5,Acer platanoides,5
Iowa,-93.1,41.5,Acer rubrum,23
Iowa,-93.1,41.5,Fraxinus pennsylvanica,17
Iowa,-93.1,41.5,Gleditsia triacanthos,7
Iowa,-93.1,41.5,Tilia cordata,4
Iowa,-93.1,41.7,Others,1905
Iowa,-93.1,41.7,Acer platanoides,29
Iowa,-93.1,41.7,Acer rubrum,29
Iowa,-93.1,41.7,Fraxinus pennsylvanica,196
Iowa,-93.1,41.7,Gleditsia triacanthos,69
Iowa,-93.1,41.7,Pyrus calleryana,3
Iowa,-93.1,41.7,Tilia cordata,46
Iowa,-93.1,41.8,Acer platanoides,4
Iowa,-93.1,41.8,Acer rubrum,4
Iowa,-93.1,41.8,Others,83
Iowa,-93.1,41.8,Fraxinus pennsylvanica,5
Iowa,-93.1,41.8,Gleditsia triacanthos,1
Iowa,-93.1,42.2,Others,137
Iowa,-93.1,42.2,Acer platanoides,19
Iowa,-93.1,42.2,Acer rubrum,4
Iowa,-93.1,42.2,Gleditsia triacanthos,2
Iowa,-93.1,42.2,Pyrus calleryana,1
Iowa,-93.1,42.2,Tilia cordata,2
Iowa,-93.0,41.7,Others,767
Iowa,-93.0,41.7,Acer platanoides,9
Iowa,-93.0,41.7,Acer rubrum,26
Iowa,-93.0,41.7,Fraxinus pennsylvanica,9
Iowa,-93.0,41.7,Gleditsia triacanthos,16
Iowa,-93.0,41.7,Prunus,2
Iowa,-93.0,41.7,Pyrus calleryana,3
Iowa,-93.0,41.7,Tilia cordata,8
Iowa,-92.9,41.7,Others,91
Iowa,-92.9,41.7,Acer platanoides,2
Iowa,-92.9,41.7,Acer rubrum,2
Iowa,-92.9,41.7,Fraxinus pennsylvanica,16
Iowa,-92.9,41.7,Gleditsia triacanthos,5
Iowa,-92.9,41.7,Tilia cordata,1
Iowa,-92.8,41.6,Others,108
Iowa,-92.8,41.6,Acer platanoides,7
Iowa,-92.8,41.6,Acer rubrum,6
Iowa,-92.8,41.6,Fraxinus pennsylvanica,20
Iowa,-92.8,41.6,Gleditsia triacanthos,11
Iowa,-92.8,41.6,Tilia cordata,7
Iowa,-92.8,41.7,Acer rubrum,3
Iowa,-92.8,41.7,Others,24
Iowa,-92.8,41.7,Fraxinus pennsylvanica,4
Iowa,-92.8,41.7,Gleditsia triacanthos,1
Kansas,-101.4,38.9,Acer rubrum,18
Kansas,-101.4,38.9,Others,16
Kansas,-100.5,39.1,Acer rubrum,30
Kansas,-100.5,39.1,Others,65
Kansas,-100.5,39.1,Pyrus calleryana,1
Kansas,-100.4,39.1,Others,14
Kansas,-94.9,39.0,Others,480
Kansas,-94.9,39.0,Acer platanoides,8
Kansas,-94.9,39.0,Acer rubrum,45
Kansas,-94.9,39.0,Fraxinus pennsylvanica,107
Kansas,-94.9,39.0,Gleditsia triacanthos,4
Kansas,-94.9,39.0,Liquidambar styraciflua,57
Kansas,-94.9,39.0,Pyrus calleryana,3
Kansas,-94.9,39.0,Tilia cordata,2
Kansas,-94.8,38.9,Others,175
Kansas,-94.8,38.9,Acer platanoides,4
Kansas,-94.8,38.9,Acer rubrum,3
Kansas,-94.8,38.9,Fraxinus pennsylvanica,6
Kansas,-94.8,38.9,Liquidambar styraciflua,12
Kansas,-94.8,38.9,Pyrus calleryana,1
Kansas,-94.8,38.9,Tilia cordata,3
Kansas,-94.8,39.0,Others,623
Kansas,-94.8,39.0,Acer platanoides,8
Kansas,-94.8,39.0,Acer rubrum,26
Kansas,-94.8,39.0,Fraxinus pennsylvanica,163
Kansas,-94.8,39.0,Gleditsia triacanthos,6
Kansas,-94.8,39.0,Liquidambar styraciflua,42
Kansas,-94.8,39.0,Platanus acerifolia,25
Kansas,-94.8,39.0,Pyrus calleryana,19
Kansas,-94.8,39.0,Tilia cordata,3
Kansas,-94.7,38.8,Others,1737
Kansas,-94.7,38.8,Acer platanoides,16
Kansas,-94.7,38.8,Acer rubrum,1056
Kansas,-94.7,38.8,Fraxinus pennsylvanica,4
Kansas,-94.7,38.8,Gleditsia triacanthos,35
Kansas,-94.7,38.8,Liquidambar styraciflua,6
Kansas,-94.7,38.8,Platanus acerifolia,38
Kansas,-94.7,38.8,Prunus,5
Kansas,-94.7,38.8,Pyrus calleryana,78
Kansas,-94.7,38.8,Tilia cordata,90
Kansas,-94.7,38.9,Others,11957
Kansas,-94.7,38.9,Acer platanoides,373
Kansas,-94.7,38.9,Acer rubrum,9905
Kansas,-94.7,38.9,Fraxinus pennsylvanica,975
Kansas,-94.7,38.9,Gleditsia triacanthos,719
Kansas,-94.7,38.9,Lagerstroemia indica,1
Kansas,-94.7,38.9,Liquidambar styraciflua,1171
Kansas,-94.7,38.9,Platanus acerifolia,297
Kansas,-94.7,38.9,Prunus,28
Kansas,-94.7,38.9,Pyrus calleryana,949
Kansas,-94.7,38.9,Tilia cordata,660
Kansas,-94.7,39.0,Others,4975
Kansas,-94.7,39.0,Acer platanoides,128
Kansas,-94.7,39.0,Acer rubrum,664
Kansas,-94.7,39.0,Fraxinus pennsylvanica,488
Kansas,-94.7,39.0,Gleditsia triacanthos,98
Kansas,-94.7,39.0,Liquidambar styraciflua,219
Kansas,-94.7,39.0,Platanus acerifolia,77
Kansas,-94.7,39.0,Prunus,14
Kansas,-94.7,39.0,Pyrus calleryana,168
Kansas,-94.7,39.0,Tilia cordata,79
Kansas,-94.6,38.8,Others,902
Kansas,-94.6,38.8,Acer platanoides,10
Kansas,-94.6,38.8,Acer rubrum,469
Kansas,-94.6,38.8,Gleditsia triacanthos,41
Kansas,-94.6,38.8,Liquidambar styraciflua,60
Kansas,-94.6,38.8,Prunus,4
Kansas,-94.6,38.8,Pyrus calleryana,13
Kansas,-94.6,38.8,Tilia cordata,10
Kansas,-94.6,38.9,Others,1680
Kansas,-94.6,38.9,Acer platanoides,10
Kansas,-94.6,38.9,Acer rubrum,956
Kansas,-94.6,38.9,Fraxinus pennsylvanica,72
Kansas,-94.6,38.9,Gleditsia triacanthos,56
Kansas,-94.6,38.9,Liquidambar styraciflua,334
Kansas,-94.6,38.9,Platanus acerifolia,51
Kansas,-94.6,38.9,Prunus,1
Kansas,-94.6,38.9,Pyrus calleryana,121
Kansas,-94.6,38.9,Tilia cordata,49
Kansas,-94.6,39.0,Others,610
Kansas,-94.6,39.0,Acer platanoides,6
Kansas,-94.6,39.0,Acer rubrum,117
Kansas,-94.6,39.0,Fraxinus pennsylvanica,114
Kansas,-94.6,39.0,Gleditsia triacanthos,5
Kansas,-94.6,39.0,Liquidambar styraciflua,82
Kansas,-94.6,39.0,Platanus acerifolia,4
Kansas,-94.6,39.0,Prunus,3
Kansas,-94.6,39.0,Pyrus calleryana,4
Kansas,-94.6,39.0,Tilia cordata,4
Kentucky,-85.9,38.0,Others,4
Kentucky,-85.9,38.1,Others,1414
Kentucky,-85.9,38.1,Acer platanoides,1
Kentucky,-85.9,38.1,Acer rubrum,165
Kentucky,-85.9,38.1,Fraxinus pennsylvanica,32
Kentucky,-85.9,38.1,Gleditsia triacanthos,10
Kentucky,-85.9,38.1,Liquidambar styraciflua,67
Kentucky,-85.9,38.1,Platanus acerifolia,13
Kentucky,-85.9,38.1,Pyrus calleryana,15
Kentucky,-85.9,38.2,Others,258
Kentucky,-85.9,38.2,Acer rubrum,19
Kentucky,-85.9,38.2,Fraxinus pennsylvanica,2
Kentucky,-85.9,38.2,Liquidambar styraciflua,18
Kentucky,-85.9,38.2,Prunus,1
Kentucky,-85.9,38.2,Pyrus calleryana,1
Kentucky,-85.8,38.1,Others,493
Kentucky,-85.8,38.1,Acer rubrum,23
Kentucky,-85.8,38.1,Fraxinus pennsylvanica,19
Kentucky,-85.8,38.1,Gleditsia triacanthos,1
Kentucky,-85.8,38.1,Liquidambar styraciflua,37
Kentucky,-85.8,38.1,Pyrus calleryana,9
Kentucky,-85.8,38.2,Others,7035
Kentucky,-85.8,38.2,Acer platanoides,5
Kentucky,-85.8,38.2,Acer rubrum,462
Kentucky,-85.8,38.2,Fraxinus pennsylvanica,343
Kentucky,-85.8,38.2,Gleditsia triacanthos,34
Kentucky,-85.8,38.2,Liquidambar styraciflua,278
Kentucky,-85.8,38.2,Platanus acerifolia,15
Kentucky,-85.8,38.2,Pyrus calleryana,68
Kentucky,-85.8,38.2,Tilia cordata,41
Kentucky,-85.8,38.3,Others,3667
Kentucky,-85.8,38.3,Acer platanoides,8
Kentucky,-85.8,38.3,Acer rubrum,235
Kentucky,-85.8,38.3,Fraxinus pennsylvanica,169
Kentucky,-85.8,38.3,Gleditsia triacanthos,18
Kentucky,-85.8,38.3,Liquidambar styraciflua,84
Kentucky,-85.8,38.3,Platanus acerifolia,44
Kentucky,-85.8,38.3,Prunus,1
Kentucky,-85.8,38.3,Pyrus calleryana,8
Kentucky,-85.8,38.3,Tilia cordata,9
Kentucky,-85.7,38.1,Others,136
Kentucky,-85.7,38.1,Acer rubrum,43
Kentucky,-85.7,38.1,Fraxinus pennsylvanica,4
Kentucky,-85.7,38.1,Liquidambar styraciflua,103
Kentucky,-85.7,38.1,Platanus acerifolia,6
Kentucky,-85.7,38.2,Others,8855
Kentucky,-85.7,38.2,Acer platanoides,6
Kentucky,-85.7,38.2,Acer rubrum,306
Kentucky,-85.7,38.2,Fraxinus pennsylvanica,386
Kentucky,-85.7,38.2,Gleditsia triacanthos,57
Kentucky,-85.7,38.2,Liquidambar styraciflua,124
Kentucky,-85.7,38.2,Platanus acerifolia,33
Kentucky,-85.7,38.2,Prunus,3
Kentucky,-85.7,38.2,Pyrus calleryana,59
Kentucky,-85.7,38.2,Tilia cordata,64
Kentucky,-85.7,38.3,Others,2594
Kentucky,-85.7,38.3,Acer platanoides,4
Kentucky,-85.7,38.3,Acer rubrum,103
Kentucky,-85.7,38.3,Fraxinus pennsylvanica,158
Kentucky,-85.7,38.3,Gleditsia triacanthos,15
Kentucky,-85.7,38.3,Liquidambar styraciflua,52
Kentucky,-85.7,38.3,Platanus acerifolia,2
Kentucky,-85.7,38.3,Prunus,1
Kentucky,-85.7,38.3,Pyrus calleryana,32
Kentucky,-85.7,38.3,Tilia cordata,8
Kentucky,-85.6,38.1,Acer rubrum,39
Kentucky,-85.6,38.1,Others,638
Kentucky,-85.6,38.1,Fraxinus pennsylvanica,80
Kentucky,-85.6,38.1,Gleditsia triacanthos,2
Kentucky,-85.6,38.1,Liquidambar styraciflua,19
Kentucky,-85.6,38.1,Platanus acerifolia,2
Kentucky,-85.6,38.1,Pyrus calleryana,13
Kentucky,-85.6,38.2,Others,1598
Kentucky,-85.6,38.2,Acer platanoides,3
Kentucky,-85.6,38.2,Acer rubrum,85
Kentucky,-85.6,38.2,Fraxinus pennsylvanica,79
Kentucky,-85.6,38.2,Gleditsia triacanthos,6
Kentucky,-85.6,38.2,Liquidambar styraciflua,34
Kentucky,-85.6,38.2,Platanus acerifolia,12
Kentucky,-85.6,38.2,Pyrus calleryana,85
Kentucky,-85.6,38.3,Others,344
Kentucky,-85.6,38.3,Acer rubrum,5
Kentucky,-85.6,38.3,Fraxinus pennsylvanica,44
Kentucky,-85.6,38.3,Gleditsia triacanthos,6
Kentucky,-85.6,38.3,Liquidambar styraciflua,2
Kentucky,-85.6,38.3,Platanus acerifolia,4
Kentucky,-85.6,38.3,Pyrus calleryana,1
Kentucky,-85.6,38.4,Acer rubrum,6
Kentucky,-85.6,38.4,Others,126
Kentucky,-85.6,38.4,Fraxinus pennsylvanica,15
Kentucky,-85.6,38.4,Liquidambar styraciflua,9
Kentucky,-85.6,38.4,Pyrus calleryana,4
Kentucky,-85.5,38.2,Others,47
Kentucky,-85.5,38.3,Acer rubrum,21
Kentucky,-85.5,38.3,Others,105
Kentucky,-85.5,38.3,Fraxinus pennsylvanica,6
Kentucky,-85.5,38.3,Liquidambar styraciflua,4
Kentucky,-85.5,38.3,Pyrus calleryana,2
Kentucky,-85.4,38.3,Others,764
Kentucky,-85.4,38.3,Acer rubrum,26
Kentucky,-85.4,38.3,Fraxinus pennsylvanica,67
Kentucky,-85.4,38.3,Gleditsia triacanthos,30
Kentucky,-85.4,38.3,Liquidambar styraciflua,3
Kentucky,-85.4,38.3,Prunus,5
Kentucky,-85.4,38.3,Pyrus calleryana,90
Maryland,-76.7,39.3,Others,13159
Maryland,-76.7,39.3,Acer platanoides,819
Maryland,-76.7,39.3,Acer rubrum,1953
Maryland,-76.7,39.3,Fraxinus pennsylvanica,280
Maryland,-76.7,39.3,Gleditsia triacanthos,266
Maryland,-76.7,39.3,Lagerstroemia indica,162
Maryland,-76.7,39.3,Liquidambar styraciflua,387
Maryland,-76.7,39.3,Platanus acerifolia,1138
Maryland,-76.7,39.3,Prunus,766
Maryland,-76.7,39.3,Pyrus calleryana,561
Maryland,-76.7,39.3,Tilia cordata,727
Maryland,-76.7,39.4,Others,3880
Maryland,-76.7,39.4,Acer platanoides,221
Maryland,-76.7,39.4,Acer rubrum,403
Maryland,-76.7,39.4,Fraxinus pennsylvanica,97
Maryland,-76.7,39.4,Gleditsia triacanthos,53
Maryland,-76.7,39.4,Lagerstroemia indica,72
Maryland,-76.7,39.4,Liquidambar styraciflua,52
Maryland,-76.7,39.4,Platanus acerifolia,347
Maryland,-76.7,39.4,Prunus,274
Maryland,-76.7,39.4,Pyrus calleryana,63
Maryland,-76.7,39.4,Tilia cordata,165
Maryland,-76.6,39.2,Others,2787
Maryland,-76.6,39.2,Acer platanoides,112
Maryland,-76.6,39.2,Acer rubrum,172
Maryland,-76.6,39.2,Fraxinus pennsylvanica,27
Maryland,-76.6,39.2,Gleditsia triacanthos,98
Maryland,-76.6,39.2,Lagerstroemia indica,36
Maryland,-76.6,39.2,Liquidambar styraciflua,94
Maryland,-76.6,39.2,Platanus acerifolia,172
Maryland,-76.6,39.2,Prunus,176
Maryland,-76.6,39.2,Pyrus calleryana,96
Maryland,-76.6,39.2,Tilia cordata,49
Maryland,-76.6,39.3,Others,43114
Maryland,-76.6,39.3,Acer platanoides,1992
Maryland,-76.6,39.3,Acer rubrum,8466
Maryland,-76.6,39.3,Fraxinus pennsylvanica,509
Maryland,-76.6,39.3,Gleditsia triacanthos,2617
Maryland,-76.6,39.3,Lagerstroemia indica,1137
Maryland,-76.6,39.3,Liquidambar styraciflua,1638
Maryland,-76.6,39.3,Platanus acerifolia,3480
Maryland,-76.6,39.3,Prunus,4036
Maryland,-76.6,39.3,Pyrus calleryana,3607
Maryland,-76.6,39.3,Tilia cordata,4219
Maryland,-76.6,39.4,Others,7098
Maryland,-76.6,39.4,Acer platanoides,418
Maryland,-76.6,39.4,Acer rubrum,1420
Maryland,-76.6,39.4,Fraxinus pennsylvanica,91
Maryland,-76.6,39.4,Gleditsia triacanthos,87
Maryland,-76.6,39.4,Lagerstroemia indica,101
Maryland,-76.6,39.4,Liquidambar styraciflua,139
Maryland,-76.6,39.4,Platanus acerifolia,660
Maryland,-76.6,39.4,Prunus,401
Maryland,-76.6,39.4,Pyrus calleryana,222
Maryland,-76.6,39.4,Tilia cordata,591
Maryland,-76.5,39.2,Others,73
Maryland,-76.5,39.2,Gleditsia triacanthos,16
Maryland,-76.5,39.2,Liquidambar styraciflua,1
Maryland,-76.5,39.2,Prunus,3
Maryland,-76.5,39.2,Pyrus calleryana,5
Maryland,-76.5,39.3,Others,2871
Maryland,-76.5,39.3,Acer platanoides,96
Maryland,-76.5,39.3,Acer rubrum,348
Maryland,-76.5,39.3,Fraxinus pennsylvanica,85
Maryland,-76.5,39.3,Gleditsia triacanthos,148
Maryland,-76.5,39.3,Lagerstroemia indica,59
Maryland,-76.5,39.3,Liquidambar styraciflua,153
Maryland,-76.5,39.3,Platanus acerifolia,164
Maryland,-76.5,39.3,Prunus,120
Maryland,-76.5,39.3,Pyrus calleryana,130
Maryland,-76.5,39.3,Tilia cordata,151
Maryland,-76.5,39.4,Others,622
Maryland,-76.5,39.4,Acer platanoides,59
Maryland,-76.5,39.4,Acer rubrum,148
